Time (s);USB Avg Current (mA);;;;;Tempo norm (s);Corrente pico (mA)
1834,1978;29,504;;;;;;
1834,198;28,862;;;;;;
1834,1982;28,736;;;;;;
1834,1984;29,873;;;;;;
1834,1986;28,697;;;;;;
1834,1988;29,469;;;;;;
1834,199;28,773;;;;;;
1834,1992;28,643;;;;;;
1834,1994;29,773;;;;;;
1834,1996;28,692;;;;;;
1834,1998;29,467;;;;;;
1834,2;28,745;;;;;;
1834,2002;28,761;;;;;;
1834,2004;29,898;;;;;;
1834,2006;28,697;;;;;;
1834,2008;29,458;;;;;;
1834,201;28,739;;;;;;
1834,2012;28,769;;;;;;
1834,2014;29,932;;;;;;
1834,2016;28,708;;;;;;
1834,2018;29,471;;;;;;
1834,202;28,805;;;;;;
1834,2022;28,728;;;;;;
1834,2024;29,92;;;;;;
1834,2026;28,711;;;;;;
1834,2028;29,517;;;;;;
1834,203;28,694;;;;;;
1834,2032;28,706;;;;;;
1834,2034;29,812;;;;;;
1834,2036;28,722;;;;;;
1834,2038;29,435;;;;;;
1834,204;28,688;;;;;;
1834,2042;28,762;;;;;;
1834,2044;29,848;;;;;;
1834,2046;28,796;;;;;;
1834,2048;29,486;;;;;;
1834,205;28,771;;;;;;
1834,2052;28,649;;;;;;
1834,2054;29,927;;;;;;
1834,2056;28,685;;;;;;
1834,2058;29,472;;;;;;
1834,206;28,689;;;;;;
1834,2062;28,717;;;;;;
1834,2064;29,904;;;;;;
1834,2066;28,624;;;;;;
1834,2068;29,474;;;;;;
1834,207;28,772;;;;;;
1834,2072;28,745;;;;;;
1834,2074;29,909;;;;;;
1834,2076;28,69;;;;;;
1834,2078;29,451;;;;;;
1834,208;28,689;;;;;;
1834,2082;28,698;;;;;;
1834,2084;29,939;;;;;;
1834,2086;28,674;;;;;;
1834,2088;29,503;;;;;;
1834,209;28,726;;;;;;
1834,2092;28,677;;;;;;
1834,2094;29,934;;;;;;
1834,2096;28,545;;;;;;
1834,2098;29,662;;;;;;
1834,21;28,779;;;;;;
1834,2102;28,671;;;;;;
1834,2104;29,877;;;;;;
1834,2106;28,646;;;;;;
1834,2108;29,617;;;;;;
1834,211;28,809;;;;;;
1834,2112;28,652;;;;;;
1834,2114;29,896;;;;;;
1834,2116;28,685;;;;;;
1834,2118;29,455;;;;;;
1834,212;28,753;;;;;;
1834,2122;28,644;;;;;;
1834,2124;29,814;;;;;;
1834,2126;28,766;;;;;;
1834,2128;29,483;;;;;;
1834,213;28,735;;;;;;
1834,2132;28,641;;;;;;
1834,2134;29,964;;;;;;
1834,2136;28,718;;;;;;
1834,2138;29,569;;;;;;
1834,214;28,781;;;;;;
1834,2142;28,77;;;;;;
1834,2144;29,83;;;;;;
1834,2146;28,734;;;;;;
1834,2148;29,617;;;;;;
1834,215;28,778;;;;;;
1834,2152;28,677;;;;;;
1834,2154;29,931;;;;;;
1834,2156;29,534;;;;;;
1834,2158;28,684;;;;;;
1834,216;28,706;;;;;;
1834,2162;29,836;;;;;;
1834,2164;28,727;;;;;;
1834,2166;29,548;;;;;;
1834,2168;28,775;;;;;;
1834,217;28,733;;;;;;
1834,2172;29,834;;;;;;
1834,2174;28,798;;;;;;
1834,2176;29,555;;;;;;
1834,2178;28,778;;;;;;
1834,218;28,753;;;;;;
1834,2182;29,888;;;;;;
1834,2184;28,736;;;;;;
1834,2186;29,557;;;;;;
1834,2188;28,852;;;;;;
1834,219;28,605;;;;;;
1834,2192;29,937;;;;;;
1834,2194;28,727;;;;;;
1834,2196;29,554;;;;;;
1834,2198;28,716;;;;;;
1834,22;28,673;;;;;;
1834,2202;29,931;;;;;;
1834,2204;28,759;;;;;;
1834,2206;29,508;;;;;;
1834,2208;28,775;;;;;;
1834,221;28,754;;;;;;
1834,2212;29,947;;;;;;
1834,2214;28,736;;;;;;
1834,2216;29,581;;;;;;
1834,2218;28,809;;;;;;
1834,222;28,737;;;;;;
1834,2222;29,84;;;;;;
1834,2224;28,771;;;;;;
1834,2226;29,525;;;;;;
1834,2228;28,754;;;;;;
1834,223;28,777;;;;;;
1834,2232;29,921;;;;;;
1834,2234;28,724;;;;;;
1834,2236;29,51;;;;;;
1834,2238;28,814;;;;;;
1834,224;28,793;;;;;;
1834,2242;29,913;;;;;;
1834,2244;28,73;;;;;;
1834,2246;29,608;;;;;;
1834,2248;28,761;;;;;;
1834,225;28,742;;;;;;
1834,2252;29,987;;;;;;
1834,2254;28,692;;;;;;
1834,2256;29,503;;;;;;
1834,2258;28,751;;;;;;
1834,226;28,633;;;;;;
1834,2262;29,916;;;;;;
1834,2264;28,695;;;;;;
1834,2266;29,548;;;;;;
1834,2268;28,711;;;;;;
1834,227;28,664;;;;;;
1834,2272;30,028;;;;;;
1834,2274;28,676;;;;;;
1834,2276;29,556;;;;;;
1834,2278;28,697;;;;;;
1834,228;28,742;;;;;;
1834,2282;29,866;;;;;;
1834,2284;28,667;;;;;;
1834,2286;29,494;;;;;;
1834,2288;28,691;;;;;;
1834,229;28,796;;;;;;
1834,2292;29,92;;;;;;
1834,2294;30,758;;;;;;
1834,2296;32,248;;;;;;
1834,2298;29,357;;;;;;
1834,23;29,374;;;;;;
1834,2302;30,553;;;;;;
1834,2304;29,292;;;;;;
1834,2306;29,72;;;;;;
1834,2308;28,774;;;;;;
1834,231;29,956;;;;;;
1834,2312;28,72;;;;;;
1834,2314;29,483;;;;;;
1834,2316;28,785;;;;;;
1834,2318;28,675;;;;;;
1834,232;29,932;;;;;;
1834,2322;28,738;;;;;;
1834,2324;29,608;;;;;;
1834,2326;28,727;;;;;;
1834,2328;28,694;;;;;;
1834,233;29,908;;;;;;
1834,2332;28,666;;;;;;
1834,2334;29,555;;;;;;
1834,2336;28,733;;;;;;
1834,2338;28,777;;;;;;
1834,234;29,927;;;;;;
1834,2342;28,707;;;;;;
1834,2344;29,545;;;;;;
1834,2346;28,68;;;;;;
1834,2348;28,668;;;;;;
1834,235;29,963;;;;;;
1834,2352;28,625;;;;;;
1834,2354;29,529;;;;;;
1834,2356;28,724;;;;;;
1834,2358;28,724;;;;;;
1834,236;29,93;;;;;;
1834,2362;28,786;;;;;;
1834,2364;29,541;;;;;;
1834,2366;28,766;;;;;;
1834,2368;28,673;;;;;;
1834,237;29,891;;;;;;
1834,2372;28,745;;;;;;
1834,2374;29,533;;;;;;
1834,2376;28,725;;;;;;
1834,2378;28,672;;;;;;
1834,238;29,924;;;;;;
1834,2382;28,742;;;;;;
1834,2384;29,587;;;;;;
1834,2386;28,754;;;;;;
1834,2388;28,684;;;;;;
1834,239;29,882;;;;;;
1834,2392;28,717;;;;;;
1834,2394;29,56;;;;;;
1834,2396;28,67;;;;;;
1834,2398;28,665;;;;;;
1834,24;29,948;;;;;;
1834,2402;28,736;;;;;;
1834,2404;29,563;;;;;;
1834,2406;28,76;;;;;;
1834,2408;28,664;;;;;;
1834,241;29,918;;;;;;
1834,2412;28,715;;;;;;
1834,2414;29,56;;;;;;
1834,2416;28,691;;;;;;
1834,2418;28,669;;;;;;
1834,242;29,894;;;;;;
1834,2422;28,695;;;;;;
1834,2424;29,506;;;;;;
1834,2426;28,694;;;;;;
1834,2428;28,668;;;;;;
1834,243;29,883;;;;;;
1834,2432;28,787;;;;;;
1834,2434;29,549;;;;;;
1834,2436;28,857;;;;;;
1834,2438;28,691;;;;;;
1834,244;29,918;;;;;;
1834,2442;28,748;;;;;;
1834,2444;29,53;;;;;;
1834,2446;28,714;;;;;;
1834,2448;28,715;;;;;;
1834,245;29,855;;;;;;
1834,2452;28,674;;;;;;
1834,2454;29,536;;;;;;
1834,2456;28,657;;;;;;
1834,2458;28,684;;;;;;
1834,246;29,944;;;;;;
1834,2462;28,686;;;;;;
1834,2464;28,597;;;;;;
1834,2466;28,799;;;;;;
1834,2468;29,822;;;;;;
1834,247;28,636;;;;;;
1834,2472;29,558;;;;;;
1834,2474;28,687;;;;;;
1834,2476;28,642;;;;;;
1834,2478;29,906;;;;;;
1834,248;28,688;;;;;;
1834,2482;29,454;;;;;;
1834,2484;28,676;;;;;;
1834,2486;28,673;;;;;;
1834,2488;29,869;;;;;;
1834,249;28,72;;;;;;
1834,2492;29,504;;;;;;
1834,2494;28,674;;;;;;
1834,2496;28,715;;;;;;
1834,2498;29,831;;;;;;
1834,25;28,72;;;;;;
1834,2502;29,562;;;;;;
1834,2504;28,668;;;;;;
1834,2506;28,663;;;;;;
1834,2508;29,861;;;;;;
1834,251;28,715;;;;;;
1834,2512;29,457;;;;;;
1834,2514;28,726;;;;;;
1834,2516;28,793;;;;;;
1834,2518;29,848;;;;;;
1834,252;28,668;;;;;;
1834,2522;29,589;;;;;;
1834,2524;28,703;;;;;;
1834,2526;28,733;;;;;;
1834,2528;29,831;;;;;;
1834,253;28,673;;;;;;
1834,2532;29,512;;;;;;
1834,2534;28,739;;;;;;
1834,2536;28,787;;;;;;
1834,2538;29,797;;;;;;
1834,254;28,718;;;;;;
1834,2542;29,572;;;;;;
1834,2544;28,73;;;;;;
1834,2546;28,743;;;;;;
1834,2548;29,797;;;;;;
1834,255;28,635;;;;;;
1834,2552;29,518;;;;;;
1834,2554;28,687;;;;;;
1834,2556;28,637;;;;;;
1834,2558;29,871;;;;;;
1834,256;28,658;;;;;;
1834,2562;29,557;;;;;;
1834,2564;28,651;;;;;;
1834,2566;28,713;;;;;;
1834,2568;29,794;;;;;;
1834,257;28,661;;;;;;
1834,2572;29,482;;;;;;
1834,2574;28,694;;;;;;
1834,2576;28,773;;;;;;
1834,2578;29,783;;;;;;
1834,258;28,694;;;;;;
1834,2582;29,54;;;;;;
1834,2584;28,726;;;;;;
1834,2586;28,715;;;;;;
1834,2588;29,834;;;;;;
1834,259;28,734;;;;;;
1834,2592;29,575;;;;;;
1834,2594;28,742;;;;;;
1834,2596;28,638;;;;;;
1834,2598;29,823;;;;;;
1834,26;28,667;;;;;;
1834,2602;29,489;;;;;;
1834,2604;28,709;;;;;;
1834,2606;28,677;;;;;;
1834,2608;29,759;;;;;;
1834,261;28,61;;;;;;
1834,2612;29,495;;;;;;
1834,2614;28,679;;;;;;
1834,2616;28,765;;;;;;
1834,2618;28,694;;;;;;
1834,262;29,477;;;;;;
1834,2622;28,667;;;;;;
1834,2624;28,779;;;;;;
1834,2626;29,659;;;;;;
1834,2628;28,685;;;;;;
1834,263;29,525;;;;;;
1834,2632;28,727;;;;;;
1834,2634;28,719;;;;;;
1834,2636;29,666;;;;;;
1834,2638;28,762;;;;;;
1834,264;29,434;;;;;;
1834,2642;28,79;;;;;;
1834,2644;28,785;;;;;;
1834,2646;29,659;;;;;;
1834,2648;28,753;;;;;;
1834,265;29,539;;;;;;
1834,2652;28,706;;;;;;
1834,2654;28,814;;;;;;
1834,2656;29,649;;;;;;
1834,2658;28,657;;;;;;
1834,266;29,503;;;;;;
1834,2662;28,695;;;;;;
1834,2664;28,775;;;;;;
1834,2666;29,672;;;;;;
1834,2668;28,597;;;;;;
1834,267;29,499;;;;;;
1834,2672;28,732;;;;;;
1834,2674;28,779;;;;;;
1834,2676;29,476;;;;;;
1834,2678;28,802;;;;;;
1834,268;29,505;;;;;;
1834,2682;28,673;;;;;;
1834,2684;28,793;;;;;;
1834,2686;29,539;;;;;;
1834,2688;28,739;;;;;;
1834,269;29,533;;;;;;
1834,2692;28,771;;;;;;
1834,2694;28,834;;;;;;
1834,2696;29,515;;;;;;
1834,2698;28,666;;;;;;
1834,27;29,488;;;;;;
1834,2702;28,703;;;;;;
1834,2704;28,804;;;;;;
1834,2706;29,528;;;;;;
1834,2708;28,658;;;;;;
1834,271;29,563;;;;;;
1834,2712;28,727;;;;;;
1834,2714;28,867;;;;;;
1834,2716;29,537;;;;;;
1834,2718;28,728;;;;;;
1834,272;29,524;;;;;;
1834,2722;28,674;;;;;;
1834,2724;28,844;;;;;;
1834,2726;29,556;;;;;;
1834,2728;28,686;;;;;;
1834,273;29,542;;;;;;
1834,2732;28,66;;;;;;
1834,2734;28,854;;;;;;
1834,2736;29,514;;;;;;
1834,2738;28,624;;;;;;
1834,274;29,502;;;;;;
1834,2742;28,719;;;;;;
1834,2744;28,931;;;;;;
1834,2746;29,468;;;;;;
1834,2748;28,661;;;;;;
1834,275;29,496;;;;;;
1834,2752;28,664;;;;;;
1834,2754;28,998;;;;;;
1834,2756;29,347;;;;;;
1834,2758;28,649;;;;;;
1834,276;29,564;;;;;;
1834,2762;28,691;;;;;;
1834,2764;28,97;;;;;;
1834,2766;29,402;;;;;;
1834,2768;28,716;;;;;;
1834,277;29,484;;;;;;
1834,2772;29,014;;;;;;
1834,2774;29,325;;;;;;
1834,2776;28,684;;;;;;
1834,2778;29,528;;;;;;
1834,278;28,769;;;;;;
1834,2782;29,003;;;;;;
1834,2784;29,374;;;;;;
1834,2786;28,754;;;;;;
1834,2788;29,572;;;;;;
1834,279;28,745;;;;;;
1834,2792;29,068;;;;;;
1834,2794;29,317;;;;;;
1834,2796;28,664;;;;;;
1834,2798;29,563;;;;;;
1834,28;28,662;;;;;;
1834,2802;29,105;;;;;;
1834,2804;29,398;;;;;;
1834,2806;28,663;;;;;;
1834,2808;29,602;;;;;;
1834,281;28,674;;;;;;
1834,2812;29,089;;;;;;
1834,2814;29,326;;;;;;
1834,2816;28,708;;;;;;
1834,2818;29,537;;;;;;
1834,282;28,691;;;;;;
1834,2822;29,201;;;;;;
1834,2824;29,172;;;;;;
1834,2826;28,715;;;;;;
1834,2828;29,52;;;;;;
1834,283;28,69;;;;;;
1834,2832;29,307;;;;;;
1834,2834;29,203;;;;;;
1834,2836;28,713;;;;;;
1834,2838;29,503;;;;;;
1834,284;28,705;;;;;;
1834,2842;29,107;;;;;;
1834,2844;29,223;;;;;;
1834,2846;28,674;;;;;;
1834,2848;29,499;;;;;;
1834,285;28,761;;;;;;
1834,2852;29,212;;;;;;
1834,2854;29,234;;;;;;
1834,2856;28,709;;;;;;
1834,2858;29,572;;;;;;
1834,286;28,736;;;;;;
1834,2862;29,208;;;;;;
1834,2864;29,194;;;;;;
1834,2866;28,683;;;;;;
1834,2868;29,533;;;;;;
1834,287;28,701;;;;;;
1834,2872;29,213;;;;;;
1834,2874;29,213;;;;;;
1834,2876;28,757;;;;;;
1834,2878;29,547;;;;;;
1834,288;28,724;;;;;;
1834,2882;29,253;;;;;;
1834,2884;29,169;;;;;;
1834,2886;28,709;;;;;;
1834,2888;29,518;;;;;;
1834,289;28,717;;;;;;
1834,2892;29,286;;;;;;
1834,2894;29,125;;;;;;
1834,2896;28,716;;;;;;
1834,2898;29,569;;;;;;
1834,29;28,722;;;;;;
1834,2902;29,286;;;;;;
1834,2904;29,13;;;;;;
1834,2906;28,69;;;;;;
1834,2908;29,504;;;;;;
1834,291;28,655;;;;;;
1834,2912;29,327;;;;;;
1834,2914;29,021;;;;;;
1834,2916;28,692;;;;;;
1834,2918;29,428;;;;;;
1834,292;28,725;;;;;;
1834,2922;29,399;;;;;;
1834,2924;29,067;;;;;;
1834,2926;29,54;;;;;;
1834,2928;28,63;;;;;;
1834,293;29,425;;;;;;
1834,2932;29,079;;;;;;
1834,2934;28,666;;;;;;
1834,2936;29,48;;;;;;
1834,2938;28,655;;;;;;
1834,294;29,389;;;;;;
1834,2942;29,072;;;;;;
1834,2944;28,652;;;;;;
1834,2946;29,527;;;;;;
1834,2948;28,6;;;;;;
1834,295;29,365;;;;;;
1834,2952;29,008;;;;;;
1834,2954;28,7;;;;;;
1834,2956;29,54;;;;;;
1834,2958;28,681;;;;;;
1834,296;29,386;;;;;;
1834,2962;29,124;;;;;;
1834,2964;28,599;;;;;;
1834,2966;29,576;;;;;;
1834,2968;28,621;;;;;;
1834,297;29,528;;;;;;
1834,2972;28,95;;;;;;
1834,2974;28,68;;;;;;
1834,2976;29,542;;;;;;
1834,2978;28,643;;;;;;
1834,298;29,43;;;;;;
1834,2982;29,027;;;;;;
1834,2984;28,745;;;;;;
1834,2986;29,492;;;;;;
1834,2988;28,703;;;;;;
1834,299;29,479;;;;;;
1834,2992;28,961;;;;;;
1834,2994;28,669;;;;;;
1834,2996;29,509;;;;;;
1834,2998;28,698;;;;;;
1834,3;29,489;;;;;;
1834,3002;29,031;;;;;;
1834,3004;28,754;;;;;;
1834,3006;29,554;;;;;;
1834,3008;28,714;;;;;;
1834,301;29,542;;;;;;
1834,3012;28,973;;;;;;
1834,3014;28,709;;;;;;
1834,3016;29,602;;;;;;
1834,3018;28,708;;;;;;
1834,302;29,503;;;;;;
1834,3022;28,986;;;;;;
1834,3024;28,689;;;;;;
1834,3026;29,516;;;;;;
1834,3028;28,694;;;;;;
1834,303;29,602;;;;;;
1834,3032;29,019;;;;;;
1834,3034;28,703;;;;;;
1834,3036;29,533;;;;;;
1834,3038;28,687;;;;;;
1834,304;29,497;;;;;;
1834,3042;28,947;;;;;;
1834,3044;28,652;;;;;;
1834,3046;29,536;;;;;;
1834,3048;28,718;;;;;;
1834,305;29,523;;;;;;
1834,3052;28,995;;;;;;
1834,3054;28,783;;;;;;
1834,3056;29,573;;;;;;
1834,3058;28,769;;;;;;
1834,306;29,588;;;;;;
1834,3062;28,989;;;;;;
1834,3064;28,67;;;;;;
1834,3066;29,488;;;;;;
1834,3068;28,674;;;;;;
1834,307;29,548;;;;;;
1834,3072;28,922;;;;;;
1834,3074;28,66;;;;;;
1834,3076;29,485;;;;;;
1834,3078;28,679;;;;;;
1834,308;28,882;;;;;;
1834,3082;28,667;;;;;;
1834,3084;29,563;;;;;;
1834,3086;28,731;;;;;;
1834,3088;29,616;;;;;;
1834,309;28,877;;;;;;
1834,3092;28,752;;;;;;
1834,3094;29,616;;;;;;
1834,3096;28,742;;;;;;
1834,3098;29,668;;;;;;
1834,31;28,773;;;;;;
1834,3102;28,776;;;;;;
1834,3104;29,518;;;;;;
1834,3106;28,755;;;;;;
1834,3108;29,65;;;;;;
1834,311;28,871;;;;;;
1834,3112;28,742;;;;;;
1834,3114;29,618;;;;;;
1834,3116;28,751;;;;;;
1834,3118;29,659;;;;;;
1834,312;28,895;;;;;;
1834,3122;28,772;;;;;;
1834,3124;29,527;;;;;;
1834,3126;28,757;;;;;;
1834,3128;29,606;;;;;;
1834,313;28,886;;;;;;
1834,3132;28,709;;;;;;
1834,3134;29,499;;;;;;
1834,3136;28,686;;;;;;
1834,3138;29,66;;;;;;
1834,314;28,812;;;;;;
1834,3142;28,686;;;;;;
1834,3144;29,467;;;;;;
1834,3146;28,724;;;;;;
1834,3148;29,675;;;;;;
1834,315;28,813;;;;;;
1834,3152;28,748;;;;;;
1834,3154;29,574;;;;;;
1834,3156;28,749;;;;;;
1834,3158;29,699;;;;;;
1834,316;28,855;;;;;;
1834,3162;28,722;;;;;;
1834,3164;29,506;;;;;;
1834,3166;28,693;;;;;;
1834,3168;29,669;;;;;;
1834,317;28,934;;;;;;
1834,3172;28,711;;;;;;
1834,3174;29,548;;;;;;
1834,3176;28,742;;;;;;
1834,3178;29,717;;;;;;
1834,318;28,813;;;;;;
1834,3182;28,636;;;;;;
1834,3184;29,486;;;;;;
1834,3186;28,667;;;;;;
1834,3188;29,67;;;;;;
1834,319;28,787;;;;;;
1834,3192;28,732;;;;;;
1834,3194;29,512;;;;;;
1834,3196;28,595;;;;;;
1834,3198;29,709;;;;;;
1834,32;28,769;;;;;;
1834,3202;28,728;;;;;;
1834,3204;29,578;;;;;;
1834,3206;28,734;;;;;;
1834,3208;29,719;;;;;;
1834,321;28,84;;;;;;
1834,3212;28,712;;;;;;
1834,3214;29,518;;;;;;
1834,3216;28,733;;;;;;
1834,3218;29,765;;;;;;
1834,322;28,857;;;;;;
1834,3222;28,73;;;;;;
1834,3224;29,56;;;;;;
1834,3226;28,687;;;;;;
1834,3228;29,76;;;;;;
1834,323;28,829;;;;;;
1834,3232;28,64;;;;;;
1834,3234;28,743;;;;;;
1834,3236;29,725;;;;;;
1834,3238;28,79;;;;;;
1834,324;28,735;;;;;;
1834,3242;29,561;;;;;;
1834,3244;28,656;;;;;;
1834,3246;29,762;;;;;;
1834,3248;28,751;;;;;;
1834,325;28,622;;;;;;
1834,3252;29,519;;;;;;
1834,3254;28,806;;;;;;
1834,3256;29,681;;;;;;
1834,3258;28,757;;;;;;
1834,326;28,634;;;;;;
1834,3262;29,515;;;;;;
1834,3264;28,757;;;;;;
1834,3266;29,697;;;;;;
1834,3268;28,816;;;;;;
1834,327;28,647;;;;;;
1834,3272;29,474;;;;;;
1834,3274;28,657;;;;;;
1834,3276;29,695;;;;;;
1834,3278;28,791;;;;;;
1834,328;28,679;;;;;;
1834,3282;29,522;;;;;;
1834,3284;28,759;;;;;;
1834,3286;29,724;;;;;;
1834,3288;28,772;;;;;;
1834,329;28,551;;;;;;
1834,3292;29,574;;;;;;
1834,3294;28,606;;;;;;
1834,3296;29,79;;;;;;
1834,3298;28,708;;;;;;
1834,33;28,691;;;;;;
1834,3302;29,561;;;;;;
1834,3304;28,7;;;;;;
1834,3306;29,803;;;;;;
1834,3308;28,796;;;;;;
1834,331;28,648;;;;;;
1834,3312;29,606;;;;;;
1834,3314;28,668;;;;;;
1834,3316;29,712;;;;;;
1834,3318;28,787;;;;;;
1834,332;28,726;;;;;;
1834,3322;29,483;;;;;;
1834,3324;28,682;;;;;;
1834,3326;29,764;;;;;;
1834,3328;28,751;;;;;;
1834,333;28,637;;;;;;
1834,3332;29,48;;;;;;
1834,3334;28,732;;;;;;
1834,3336;29,765;;;;;;
1834,3338;28,819;;;;;;
1834,334;28,637;;;;;;
1834,3342;29,549;;;;;;
1834,3344;28,719;;;;;;
1834,3346;29,752;;;;;;
1834,3348;28,799;;;;;;
1834,335;28,613;;;;;;
1834,3352;29,504;;;;;;
1834,3354;28,621;;;;;;
1834,3356;29,768;;;;;;
1834,3358;28,686;;;;;;
1834,336;28,704;;;;;;
1834,3362;29,539;;;;;;
1834,3364;28,617;;;;;;
1834,3366;29,8;;;;;;
1834,3368;28,724;;;;;;
1834,337;28,649;;;;;;
1834,3372;29,53;;;;;;
1834,3374;28,688;;;;;;
1834,3376;29,777;;;;;;
1834,3378;28,853;;;;;;
1834,338;28,727;;;;;;
1834,3382;29,502;;;;;;
1834,3384;28,679;;;;;;
1834,3386;29,801;;;;;;
1834,3388;28,722;;;;;;
1834,339;29,539;;;;;;
1834,3392;28,661;;;;;;
1834,3394;29,744;;;;;;
1834,3396;28,724;;;;;;
1834,3398;28,748;;;;;;
1834,34;29,522;;;;;;
1834,3402;28,764;;;;;;
1834,3404;29,812;;;;;;
1834,3406;28,708;;;;;;
1834,3408;28,79;;;;;;
1834,341;29,555;;;;;;
1834,3412;28,738;;;;;;
1834,3414;29,818;;;;;;
1834,3416;28,821;;;;;;
1834,3418;28,685;;;;;;
1834,342;29,572;;;;;;
1834,3422;28,688;;;;;;
1834,3424;29,801;;;;;;
1834,3426;28,826;;;;;;
1834,3428;28,615;;;;;;
1834,343;29,515;;;;;;
1834,3432;28,662;;;;;;
1834,3434;29,785;;;;;;
1834,3436;28,808;;;;;;
1834,3438;28,691;;;;;;
1834,344;29,528;;;;;;
1834,3442;28,694;;;;;;
1834,3444;29,808;;;;;;
1834,3446;28,749;;;;;;
1834,3448;28,669;;;;;;
1834,345;29,537;;;;;;
1834,3452;28,63;;;;;;
1834,3454;29,87;;;;;;
1834,3456;28,636;;;;;;
1834,3458;28,703;;;;;;
1834,346;29,519;;;;;;
1834,3462;28,668;;;;;;
1834,3464;29,762;;;;;;
1834,3466;28,766;;;;;;
1834,3468;28,723;;;;;;
1834,347;29,512;;;;;;
1834,3472;28,658;;;;;;
1834,3474;29,779;;;;;;
1834,3476;28,764;;;;;;
1834,3478;28,607;;;;;;
1834,348;29,438;;;;;;
1834,3482;28,829;;;;;;
1834,3484;29,854;;;;;;
1834,3486;28,762;;;;;;
1834,3488;28,684;;;;;;
1834,349;29,486;;;;;;
1834,3492;28,676;;;;;;
1834,3494;29,814;;;;;;
1834,3496;28,733;;;;;;
1834,3498;28,646;;;;;;
1834,35;29,458;;;;;;
1834,3502;28,709;;;;;;
1834,3504;29,792;;;;;;
1834,3506;28,756;;;;;;
1834,3508;28,69;;;;;;
1834,351;29,598;;;;;;
1834,3512;28,734;;;;;;
1834,3514;29,792;;;;;;
1834,3516;28,724;;;;;;
1834,3518;28,663;;;;;;
1834,352;29,504;;;;;;
1834,3522;28,73;;;;;;
1834,3524;29,787;;;;;;
1834,3526;28,78;;;;;;
1834,3528;28,763;;;;;;
1834,353;29,515;;;;;;
1834,3532;28,721;;;;;;
1834,3534;29,834;;;;;;
1834,3536;28,732;;;;;;
1834,3538;28,658;;;;;;
1834,354;29,545;;;;;;
1834,3542;29,824;;;;;;
1834,3544;28,763;;;;;;
1834,3546;28,697;;;;;;
1834,3548;29,451;;;;;;
1834,355;28,697;;;;;;
1834,3552;29,907;;;;;;
1834,3554;28,618;;;;;;
1834,3556;28,612;;;;;;
1834,3558;29,523;;;;;;
1834,356;28,648;;;;;;
1834,3562;29,822;;;;;;
1834,3564;28,748;;;;;;
1834,3566;28,672;;;;;;
1834,3568;29,546;;;;;;
1834,357;28,643;;;;;;
1834,3572;29,778;;;;;;
1834,3574;28,808;;;;;;
1834,3576;28,679;;;;;;
1834,3578;29,534;;;;;;
1834,358;28,73;;;;;;
1834,3582;29,816;;;;;;
1834,3584;28,742;;;;;;
1834,3586;28,719;;;;;;
1834,3588;29,503;;;;;;
1834,359;28,751;;;;;;
1834,3592;29,864;;;;;;
1834,3594;28,687;;;;;;
1834,3596;28,691;;;;;;
1834,3598;29,5;;;;;;
1834,36;28,705;;;;;;
1834,3602;29,89;;;;;;
1834,3604;28,752;;;;;;
1834,3606;28,699;;;;;;
1834,3608;29,502;;;;;;
1834,361;28,66;;;;;;
1834,3612;29,802;;;;;;
1834,3614;28,622;;;;;;
1834,3616;28,676;;;;;;
1834,3618;29,507;;;;;;
1834,362;28,721;;;;;;
1834,3622;29,787;;;;;;
1834,3624;28,822;;;;;;
1834,3626;28,717;;;;;;
1834,3628;29,536;;;;;;
1834,363;28,754;;;;;;
1834,3632;29,897;;;;;;
1834,3634;28,728;;;;;;
1834,3636;28,709;;;;;;
1834,3638;29,539;;;;;;
1834,364;28,658;;;;;;
1834,3642;29,845;;;;;;
1834,3644;28,7;;;;;;
1834,3646;28,684;;;;;;
1834,3648;29,514;;;;;;
1834,365;28,677;;;;;;
1834,3652;29,909;;;;;;
1834,3654;28,71;;;;;;
1834,3656;28,697;;;;;;
1834,3658;29,551;;;;;;
1834,366;28,687;;;;;;
1834,3662;29,846;;;;;;
1834,3664;28,691;;;;;;
1834,3666;28,682;;;;;;
1834,3668;29,501;;;;;;
1834,367;28,724;;;;;;
1834,3672;29,852;;;;;;
1834,3674;28,721;;;;;;
1834,3676;28,739;;;;;;
1834,3678;29,538;;;;;;
1834,368;28,748;;;;;;
1834,3682;29,859;;;;;;
1834,3684;28,705;;;;;;
1834,3686;28,676;;;;;;
1834,3688;29,553;;;;;;
1834,369;28,761;;;;;;
1834,3692;29,833;;;;;;
1834,3694;28,724;;;;;;
1834,3696;28,715;;;;;;
1834,3698;29,565;;;;;;
1834,37;28,782;;;;;;
1834,3702;29,835;;;;;;
1834,3704;28,801;;;;;;
1834,3706;28,749;;;;;;
1834,3708;29,593;;;;;;
1834,371;28,713;;;;;;
1834,3712;29,825;;;;;;
1834,3714;28,715;;;;;;
1834,3716;29,585;;;;;;
1834,3718;28,76;;;;;;
1834,372;29,896;;;;;;
1834,3722;28,737;;;;;;
1834,3724;28,811;;;;;;
1834,3726;29,539;;;;;;
1834,3728;28,789;;;;;;
1834,373;29,841;;;;;;
1834,3732;28,661;;;;;;
1834,3734;28,803;;;;;;
1834,3736;29,517;;;;;;
1834,3738;28,778;;;;;;
1834,374;29,939;;;;;;
1834,3742;28,767;;;;;;
