timestamp;node_id;session_id;f_cnt;collisions_detected
2026-06-09T11:05:58.535015457+00:00;1;1;694;1
2026-06-09T11:06:17.682162087+00:00;1;1;698;1
2026-06-09T11:06:24.116664056+00:00;4;1;564;1
2026-06-09T11:06:32.088797994+00:00;1;1;701;1
2026-06-09T11:06:32.564968321+00:00;2;1;649;1
2026-06-09T11:06:56.081895244+00:00;1;1;706;2
2026-06-09T11:07:05.697173324+00:00;1;1;708;1
2026-06-09T11:07:18.129616784+00:00;4;1;573;1
2026-06-09T11:07:20.086303796+00:00;1;1;711;1
2026-06-09T11:07:39.029360965+00:00;3;1;614;1
2026-06-09T11:07:42.241508094+00:00;4;1;577;1
2026-06-09T11:07:45.383464401+00:00;2;1;663;1
2026-06-09T11:07:54.146537168+00:00;4;1;579;1
2026-06-09T11:08:00.976201255+00:00;2;1;666;1
2026-06-09T11:08:12.904900163+00:00;1;1;722;1
2026-06-09T11:08:22.497105127+00:00;1;1;724;1
2026-06-09T11:08:27.092840533+00:00;2;1;671;1
2026-06-09T11:08:40.634382493+00:00;3;1;625;1
2026-06-09T11:08:46.492648702+00:00;1;1;729;1
2026-06-09T11:08:58.187705160+00:00;2;1;677;1
2026-06-09T11:09:13.781569882+00:00;2;1;680;1
2026-06-09T11:09:24.908137896+00:00;1;1;737;2
2026-06-09T11:09:42.235332231+00:00;3;1;636;1
2026-06-09T11:09:50.182583498+00:00;2;1;687;1
2026-06-09T11:09:53.697524020+00:00;1;1;743;1
2026-06-09T11:10:06.163363094+00:00;4;1;601;1
2026-06-09T11:10:10.985189769+00:00;2;1;691;1
2026-06-09T11:10:18.164700940+00:00;4;1;603;1
2026-06-09T11:10:27.300094290+00:00;1;1;750;1
2026-06-09T11:10:30.154606113+00:00;4;1;605;1
2026-06-09T11:11:00.898857361+00:00;1;1;757;1
2026-06-09T11:11:23.793335747+00:00;2;1;705;1
2026-06-09T11:11:34.500718571+00:00;1;1;764;2
2026-06-09T11:11:36.176631176+00:00;4;1;616;2
2026-06-09T11:11:48.205360469+00:00;4;1;618;1
2026-06-09T11:12:07.841188091+00:00;3;1;662;1
2026-06-09T11:12:08.098730992+00:00;1;1;771;1
2026-06-09T11:12:32.106679253+00:00;1;1;776;1
2026-06-09T11:12:36.186533266+00:00;4;1;626;1
2026-06-09T11:12:36.601328837+00:00;2;1;719;1
2026-06-09T11:12:41.706649258+00:00;1;1;778;1
2026-06-09T11:13:15.310175190+00:00;1;1;785;1
2026-06-09T11:13:26.261710014+00:00;3;1;676;1
2026-06-09T11:13:34.516705525+00:00;1;1;789;1
2026-06-09T11:13:48.925138734+00:00;1;1;792;1
2026-06-09T11:13:49.400999774+00:00;2;1;733;1
2026-06-09T11:14:08.113997804+00:00;1;1;796;1
2026-06-09T11:14:18.198966676+00:00;4;1;643;1
2026-06-09T11:14:22.515633925+00:00;1;1;799;1
2026-06-09T11:14:36.914682561+00:00;1;1;802;1
2026-06-09T11:14:42.207870574+00:00;4;1;647;1
2026-06-09T11:14:56.111317407+00:00;1;1;806;2
2026-06-09T11:15:02.200649127+00:00;2;1;747;1
2026-06-09T11:15:12.597262885+00:00;2;1;749;1
2026-06-09T11:15:20.127705276+00:00;1;1;811;1
2026-06-09T11:15:24.217189959+00:00;4;1;654;1
