timestamp,node_id,fcnt,sf,toa_teorico_ms,rssi,snr,frequency_mhz,delta_t_ms,observation,potential_collision
2026-06-03T08:49:33.956834860+00:00,4,55,7,97.536,-52,13.5,868.1,3682.2,normal,False
2026-06-03T08:49:36.041886715+00:00,3,56,7,97.536,-48,14.0,867.1,2085.1,normal,False
2026-06-03T08:49:36.190504081+00:00,1,58,7,97.536,-49,14.0,867.1,148.6,normal,False
2026-06-03T08:49:46.103066201+00:00,2,57,7,97.536,-59,13.8,868.1,9912.6,normal,False
2026-06-03T08:49:50.764525491+00:00,4,56,7,97.536,-51,14.0,867.1,4661.5,normal,False
2026-06-03T08:49:51.521853424+00:00,1,59,7,97.536,-49,10.8,868.5,757.3,normal,False
2026-06-03T08:49:52.373109819+00:00,3,57,7,97.536,-49,10.8,867.5,851.3,normal,False
2026-06-03T08:50:01.941171399+00:00,2,58,7,97.536,-65,13.8,867.1,9568.1,normal,False
2026-06-03T08:50:06.853986685+00:00,1,60,7,97.536,-50,10.5,867.5,4912.8,normal,False
2026-06-03T08:50:07.603582788+00:00,4,57,7,97.536,-52,13.5,867.7,749.6,normal,False
2026-06-03T08:50:17.988936131+00:00,2,59,7,97.536,-59,13.8,868.1,10385.4,normal,False
2026-06-03T08:50:22.190229156+00:00,1,61,7,97.536,-48,14.0,867.3,4201.3,normal,False
2026-06-03T08:50:24.462077831+00:00,4,58,7,97.536,-52,13.8,867.7,2271.8,normal,False
2026-06-03T08:50:26.610340854+00:00,3,59,7,97.536,-48,14.0,867.1,2148.3,normal,False
2026-06-03T08:50:33.763012023+00:00,2,60,7,97.536,-62,11.5,867.5,7152.7,normal,False
2026-06-03T08:50:37.656678442+00:00,1,62,7,97.536,-49,13.5,867.7,3893.7,normal,False
2026-06-03T08:50:41.274189545+00:00,4,59,7,97.536,-52,13.5,867.7,3617.5,normal,False
2026-06-03T08:50:42.933620293+00:00,3,60,7,97.536,-48,14.5,867.3,1659.4,normal,False
2026-06-03T08:50:49.529136960+00:00,2,61,7,97.536,-58,14.8,868.3,6595.5,normal,False
2026-06-03T08:50:53.012946906+00:00,1,63,7,97.536,-49,14.2,867.7,3483.8,normal,False
2026-06-03T08:50:58.140119922+00:00,4,60,7,97.536,-52,11.5,868.5,5127.2,normal,False
2026-06-03T08:51:05.299747751+00:00,2,62,7,97.536,-61,13.8,867.7,7159.6,normal,False
2026-06-03T08:51:08.373146567+00:00,1,64,7,97.536,-49,14.2,867.7,3073.4,normal,False
2026-06-03T08:51:15.334412415+00:00,4,61,7,97.536,-52,13.2,868.3,6961.3,normal,False
2026-06-03T08:51:17.184974907+00:00,3,62,7,97.536,-48,14.0,868.1,1850.6,normal,False
2026-06-03T08:51:21.283113834+00:00,2,63,7,97.536,-60,13.8,867.9,4098.1,normal,False
2026-06-03T08:51:23.541485851+00:00,1,65,7,97.536,-49,10.5,867.5,2258.4,normal,False
2026-06-03T08:51:31.772237314+00:00,4,62,7,97.536,-52,13.5,868.1,8230.8,normal,False
2026-06-03T08:51:33.499833252+00:00,3,63,7,97.536,-49,10.5,867.5,1727.6,normal,False
2026-06-03T08:51:36.936612542+00:00,2,64,7,97.536,-58,10.2,868.5,3436.8,normal,False
2026-06-03T08:51:38.878196701+00:00,1,66,7,97.536,-48,14.0,868.3,1941.6,normal,False
2026-06-03T08:51:48.611017257+00:00,4,63,7,97.536,-51,14.0,867.3,9732.8,normal,False
2026-06-03T08:51:49.831596286+00:00,3,64,7,97.536,-48,14.0,867.1,1220.6,normal,False
2026-06-03T08:51:52.777382659+00:00,2,65,7,97.536,-64,13.8,867.1,2945.8,normal,False
2026-06-03T08:51:54.224075662+00:00,1,67,7,97.536,-50,14.2,867.9,1446.7,normal,False
2026-06-03T08:52:05.513773098+00:00,4,64,7,97.536,-52,13.8,867.7,11289.7,normal,False
2026-06-03T08:52:06.163043247+00:00,3,65,7,97.536,-48,13.8,867.1,649.3,normal,False
2026-06-03T08:52:08.612911400+00:00,2,66,7,97.536,-60,13.5,867.9,2449.9,normal,False
2026-06-03T08:52:09.544316567+00:00,1,68,7,97.536,-50,13.8,867.9,931.4,normal,False
2026-06-03T08:52:22.306009476+00:00,4,65,7,97.536,-52,11.5,867.5,12761.7,normal,False
2026-06-03T08:52:22.488937039+00:00,3,66,7,97.536,-48,13.8,868.1,182.9,normal,False
2026-06-03T08:52:24.444711694+00:00,2,67,7,97.536,-61,13.8,867.7,1955.8,normal,False
2026-06-03T08:52:24.870599641+00:00,1,69,7,97.536,-50,14.0,867.9,425.9,normal,False
