timestamp,node_id,f_cnt,session_id,sf,toa_teorico_ms,rssi,snr,link_margin_db
2026-06-03T08:49:50.764525491+00:00,4,56,1,7,97.536,-51,14.0,69
2026-06-03T08:49:51.521853424+00:00,1,59,1,7,97.536,-49,10.8,71
2026-06-03T08:49:52.373109819+00:00,3,57,1,7,97.536,-49,10.8,71
2026-06-03T08:50:01.941171399+00:00,2,58,1,7,97.536,-65,13.8,55
2026-06-03T08:50:06.853986685+00:00,1,60,1,7,97.536,-50,10.5,70
2026-06-03T08:50:07.603582788+00:00,4,57,1,7,97.536,-52,13.5,68
2026-06-03T08:50:17.988936131+00:00,2,59,1,7,97.536,-59,13.8,61
2026-06-03T08:50:22.190229156+00:00,1,61,1,7,97.536,-48,14.0,72
2026-06-03T08:50:24.462077831+00:00,4,58,1,7,97.536,-52,13.8,68
2026-06-03T08:50:26.610340854+00:00,3,59,1,7,97.536,-48,14.0,72
2026-06-03T08:50:33.763012023+00:00,2,60,1,7,97.536,-62,11.5,58
2026-06-03T08:50:37.656678442+00:00,1,62,1,7,97.536,-49,13.5,71
2026-06-03T08:50:41.274189545+00:00,4,59,1,7,97.536,-52,13.5,68
2026-06-03T08:50:42.933620293+00:00,3,60,1,7,97.536,-48,14.5,72
2026-06-03T08:50:49.529136960+00:00,2,61,1,7,97.536,-58,14.8,62
2026-06-03T08:50:53.012946906+00:00,1,63,1,7,97.536,-49,14.2,71
2026-06-03T08:50:58.140119922+00:00,4,60,1,7,97.536,-52,11.5,68
2026-06-03T08:51:05.299747751+00:00,2,62,1,7,97.536,-61,13.8,59
2026-06-03T08:51:08.373146567+00:00,1,64,1,7,97.536,-49,14.2,71
2026-06-03T08:51:15.334412415+00:00,4,61,1,7,97.536,-52,13.2,68
2026-06-03T08:51:17.184974907+00:00,3,62,1,7,97.536,-48,14.0,72
2026-06-03T08:51:21.283113834+00:00,2,63,1,7,97.536,-60,13.8,60
2026-06-03T08:51:23.541485851+00:00,1,65,1,7,97.536,-49,10.5,71
2026-06-03T08:51:31.772237314+00:00,4,62,1,7,97.536,-52,13.5,68
2026-06-03T08:51:33.499833252+00:00,3,63,1,7,97.536,-49,10.5,71
2026-06-03T08:51:36.936612542+00:00,2,64,1,7,97.536,-58,10.2,62
2026-06-03T08:51:38.878196701+00:00,1,66,1,7,97.536,-48,14.0,72
2026-06-03T08:51:48.611017257+00:00,4,63,1,7,97.536,-51,14.0,69
2026-06-03T08:51:49.831596286+00:00,3,64,1,7,97.536,-48,14.0,72
2026-06-03T08:51:52.777382659+00:00,2,65,1,7,97.536,-64,13.8,56
2026-06-03T08:51:54.224075662+00:00,1,67,1,7,97.536,-50,14.2,70
2026-06-03T08:52:05.513773098+00:00,4,64,1,7,97.536,-52,13.8,68
2026-06-03T08:52:06.163043247+00:00,3,65,1,7,97.536,-48,13.8,72
2026-06-03T08:52:08.612911400+00:00,2,66,1,7,97.536,-60,13.5,60
2026-06-03T08:52:09.544316567+00:00,1,68,1,7,97.536,-50,13.8,70
2026-06-03T08:52:22.306009476+00:00,4,65,1,7,97.536,-52,11.5,68
2026-06-03T08:52:22.488937039+00:00,3,66,1,7,97.536,-48,13.8,72
2026-06-03T08:52:24.444711694+00:00,2,67,1,7,97.536,-61,13.8,59
2026-06-03T08:52:24.870599641+00:00,1,69,1,7,97.536,-50,14.0,70
2026-06-03T08:52:38.834707096+00:00,3,67,1,7,97.536,-49,10.8,71
2026-06-03T08:52:39.097940213+00:00,4,66,1,7,97.536,-53,13.5,67
2026-06-03T08:52:55.162376460+00:00,3,68,1,7,97.536,-48,14.0,72
2026-06-03T08:52:55.951361366+00:00,4,67,1,7,97.536,-51,13.8,69
2026-06-03T08:52:57.668835151+00:00,2,69,1,7,97.536,-61,13.8,59
2026-06-03T08:53:11.662553264+00:00,3,69,1,7,97.536,-48,10.0,72
2026-06-03T08:53:12.775978190+00:00,4,68,1,7,97.536,-53,13.5,67
2026-06-03T08:53:13.504050038+00:00,2,70,1,7,97.536,-60,13.8,60
2026-06-03T08:53:13.989912313+00:00,1,72,1,7,97.536,-50,13.5,70
2026-06-03T08:53:27.846757670+00:00,3,70,1,7,97.536,-48,14.2,72
2026-06-03T08:53:29.334938277+00:00,1,73,1,7,97.536,-48,14.0,72
2026-06-03T08:53:29.341432619+00:00,2,71,1,7,97.536,-68,12.5,52
2026-06-03T08:53:29.611349325+00:00,4,69,1,7,97.536,-51,13.5,69
2026-06-03T08:53:44.228699018+00:00,3,71,1,7,97.536,-48,14.5,72
2026-06-03T08:53:44.663598036+00:00,1,74,1,7,97.536,-49,14.2,71
2026-06-03T08:53:46.445304020+00:00,4,70,1,7,97.536,-52,13.8,68
2026-06-03T08:53:46.718896817+00:00,2,72,1,7,97.536,-62,11.2,58
2026-06-03T08:54:00.009219839+00:00,1,75,1,7,97.536,-48,13.5,72
2026-06-03T08:54:00.507756960+00:00,3,72,1,7,97.536,-48,14.0,72
2026-06-03T08:54:02.568680254+00:00,2,73,1,7,97.536,-59,13.8,61
2026-06-03T08:54:03.276421703+00:00,4,71,1,7,97.536,-52,14.0,68
2026-06-03T08:54:15.330846010+00:00,1,76,1,7,97.536,-49,10.5,71
2026-06-03T08:54:16.835880280+00:00,3,73,1,7,97.536,-48,14.8,72
2026-06-03T08:54:18.393884705+00:00,2,74,1,7,97.536,-61,13.8,59
2026-06-03T08:54:20.121881370+00:00,4,72,1,7,97.536,-52,13.8,68
2026-06-03T08:54:30.665304972+00:00,1,77,1,7,97.536,-50,13.8,70
2026-06-03T08:54:33.382001853+00:00,3,74,1,7,97.536,-48,14.5,72
2026-06-03T08:54:36.945680639+00:00,4,73,1,7,97.536,-52,13.2,68
2026-06-03T08:54:46.001781970+00:00,1,78,1,7,97.536,-49,10.5,71
2026-06-03T08:54:49.557257174+00:00,3,75,1,7,97.536,-48,14.2,72
2026-06-03T08:54:51.630057797+00:00,2,76,1,7,97.536,-64,13.8,56
2026-06-03T08:54:53.783736352+00:00,4,74,1,7,97.536,-52,11.8,68
2026-06-03T08:55:01.339697246+00:00,1,79,1,7,97.536,-48,14.2,72
2026-06-03T08:55:05.943986749+00:00,3,76,1,7,97.536,-49,11.0,71
2026-06-03T08:55:07.461159263+00:00,2,77,1,7,97.536,-59,14.0,61
2026-06-03T08:55:10.623947925+00:00,4,75,1,7,97.536,-52,13.5,68
2026-06-03T08:55:16.696323438+00:00,1,80,1,7,97.536,-49,13.8,71
2026-06-03T08:55:22.176396316+00:00,3,77,1,7,97.536,-49,14.0,71
2026-06-03T08:55:27.448382387+00:00,4,76,1,7,97.536,-53,13.0,67
2026-06-03T08:55:32.001579052+00:00,1,81,1,7,97.536,-48,13.8,72
2026-06-03T08:55:38.513690021+00:00,3,78,1,7,97.536,-48,14.5,72
2026-06-03T08:55:40.715389852+00:00,2,79,1,7,97.536,-65,13.5,55
2026-06-03T08:55:44.652668700+00:00,4,77,1,7,97.536,-51,13.8,69
2026-06-03T08:55:47.331979668+00:00,1,82,1,7,97.536,-48,14.2,72
2026-06-03T08:55:55.522966856+00:00,3,79,1,7,97.536,-48,14.2,72
2026-06-03T08:55:56.525590755+00:00,2,80,1,7,97.536,-59,13.8,61
2026-06-03T08:56:01.128935146+00:00,4,78,1,7,97.536,-52,11.5,68
2026-06-03T08:56:02.670368448+00:00,1,83,1,7,97.536,-48,14.0,72
2026-06-03T08:56:12.754145799+00:00,3,80,1,7,97.536,-48,14.0,72
2026-06-03T08:56:17.961603781+00:00,4,79,1,7,97.536,-52,11.8,68
2026-06-03T08:56:18.013240856+00:00,1,84,1,7,97.536,-49,10.5,71
2026-06-03T08:56:29.074380854+00:00,3,81,1,7,97.536,-49,11.0,71
2026-06-03T08:56:31.303598748+00:00,2,82,1,7,97.536,-61,13.8,59
2026-06-03T08:56:35.037960236+00:00,1,85,1,7,97.536,-49,9.5,71
2026-06-03T08:56:45.479192297+00:00,3,82,1,7,97.536,-48,10.0,72
2026-06-03T08:56:47.141040199+00:00,2,83,1,7,97.536,-59,14.0,61
2026-06-03T08:56:50.391957698+00:00,1,86,1,7,97.536,-49,10.5,71
2026-06-03T08:56:53.260183049+00:00,4,81,1,7,97.536,-52,13.8,68
2026-06-03T08:57:01.870264371+00:00,3,83,1,7,97.536,-48,13.8,72
2026-06-03T08:57:02.980996033+00:00,2,84,1,7,97.536,-62,11.2,58
2026-06-03T08:57:05.754807871+00:00,1,87,1,7,97.536,-48,14.0,72
2026-06-03T08:57:10.021427522+00:00,4,82,1,7,97.536,-52,13.8,68
2026-06-03T08:57:18.253584043+00:00,3,84,1,7,97.536,-48,14.2,72
2026-06-03T08:57:18.810167773+00:00,2,85,1,7,97.536,-59,14.0,61
2026-06-03T08:57:20.901023289+00:00,1,88,1,7,97.536,-49,13.8,71
2026-06-03T08:57:27.054183173+00:00,4,83,1,7,97.536,-52,13.2,68
2026-06-03T08:57:34.406193378+00:00,3,85,1,7,97.536,-48,10.0,72
